sensor_id,temperature,vibration,pressure,timestamp
SENSOR_451,31.11,4.7115,907.42,2026-03-18 18:26:31
SENSOR_914,31.61,2.2017,1069.73,2026-03-18 18:26:31
SENSOR_408,72.57,4.9266,939.15,2026-03-18 18:26:31
SENSOR_684,28.43,2.0828,1081.59,2026-03-18 18:26:31
SENSOR_725,24.51,4.6878,1068.32,2026-03-18 18:26:31
SENSOR_833,96.04,2.2285,1037.83,2026-03-18 18:26:31
SENSOR_415,99.98,4.5048,1070.62,2026-03-18 18:26:31
SENSOR_497,24.99,4.9158,1019.48,2026-03-18 18:26:31
SENSOR_815,32.52,3.9166,983.18,2026-03-18 18:26:31
SENSOR_482,32.45,1.8912,962.11,2026-03-18 18:26:31
SENSOR_601,60.57,2.3128,1056.45,2026-03-18 18:26:31
SENSOR_849,30.48,1.4048,1064.26,2026-03-18 18:26:31
SENSOR_590,78.16,2.9909,930.0,2026-03-18 18:26:31
SENSOR_927,85.89,3.5291,924.37,2026-03-18 18:26:31
SENSOR_369,43.04,3.9441,1001.6,2026-03-18 18:26:31
SENSOR_276,95.45,3.231,1050.6,2026-03-18 18:26:31
SENSOR_513,83.3,4.2762,919.11,2026-03-18 18:26:31
SENSOR_995,63.03,4.7299,1010.4,2026-03-18 18:26:31
SENSOR_471,54.99,2.0078,904.12,2026-03-18 18:26:31
SENSOR_702,91.65,2.5954,1028.55,2026-03-18 18:26:31
SENSOR_932,51.65,0.19,936.11,2026-03-18 18:26:31
SENSOR_991,46.47,1.846,903.61,2026-03-18 18:26:31
SENSOR_246,87.76,0.4791,933.72,2026-03-18 18:26:31
SENSOR_618,53.77,3.0059,1027.65,2026-03-18 18:26:31
SENSOR_374,93.51,2.904,1084.24,2026-03-18 18:26:31
SENSOR_100,32.23,4.5089,1048.25,2026-03-18 18:26:31
SENSOR_341,40.86,1.5346,1087.97,2026-03-18 18:26:31
SENSOR_253,79.41,0.6042,1048.62,2026-03-18 18:26:31
SENSOR_621,92.46,3.5465,922.61,2026-03-18 18:26:31
SENSOR_574,43.52,2.0407,938.48,2026-03-18 18:26:31
SENSOR_389,28.81,4.5863,984.44,2026-03-18 18:26:31
SENSOR_322,52.0,3.4068,1091.62,2026-03-18 18:26:31
SENSOR_400,25.89,1.3784,1097.51,2026-03-18 18:26:31
SENSOR_808,62.07,4.7587,1063.31,2026-03-18 18:26:31
SENSOR_162,70.6,2.5714,913.81,2026-03-18 18:26:31
SENSOR_114,89.25,3.4126,977.16,2026-03-18 18:26:31
SENSOR_738,86.04,1.5162,1028.49,2026-03-18 18:26:31
SENSOR_245,90.02,3.5367,977.29,2026-03-18 18:26:31
SENSOR_512,28.98,3.1168,996.12,2026-03-18 18:26:31
SENSOR_446,54.55,2.2426,925.8,2026-03-18 18:26:31
SENSOR_555,99.42,2.0334,1068.82,2026-03-18 18:26:31
SENSOR_187,91.24,1.8159,1044.4,2026-03-18 18:26:31
SENSOR_567,20.88,4.9293,1017.75,2026-03-18 18:26:31
SENSOR_695,84.02,3.4924,1005.88,2026-03-18 18:26:31
SENSOR_958,86.2,3.9606,1099.61,2026-03-18 18:26:31
SENSOR_436,56.75,1.2407,1001.88,2026-03-18 18:26:31
SENSOR_579,43.62,0.6127,1046.0,2026-03-18 18:26:31
SENSOR_300,82.84,3.1806,918.85,2026-03-18 18:26:31
SENSOR_486,98.64,1.4249,1060.78,2026-03-18 18:26:31
SENSOR_875,53.6,1.6734,972.59,2026-03-18 18:26:31
SENSOR_238,34.4,0.7389,1099.56,2026-03-18 18:26:31
SENSOR_810,40.35,2.3631,938.03,2026-03-18 18:26:31
SENSOR_505,75.86,3.1856,1073.4,2026-03-18 18:26:31
SENSOR_940,90.97,0.1471,924.65,2026-03-18 18:26:31
SENSOR_970,46.25,1.0675,967.95,2026-03-18 18:26:31
SENSOR_759,99.99,3.4354,969.84,2026-03-18 18:26:31
SENSOR_413,86.9,2.8875,1044.73,2026-03-18 18:26:31
SENSOR_245,45.95,3.5601,1045.21,2026-03-18 18:26:31
SENSOR_450,58.36,1.7762,1024.84,2026-03-18 18:26:31
SENSOR_647,97.81,4.0716,1047.84,2026-03-18 18:26:31
SENSOR_902,22.25,0.2302,924.85,2026-03-18 18:26:31
SENSOR_924,65.06,3.9346,999.23,2026-03-18 18:26:31
SENSOR_615,48.03,4.152,906.63,2026-03-18 18:26:31
SENSOR_998,75.87,2.6545,933.73,2026-03-18 18:26:31
SENSOR_864,90.93,2.0068,911.08,2026-03-18 18:26:31
SENSOR_270,80.88,1.118,1043.54,2026-03-18 18:26:31
SENSOR_258,97.13,3.2299,920.01,2026-03-18 18:26:31
SENSOR_793,58.96,4.8938,1025.62,2026-03-18 18:26:31
SENSOR_398,88.55,3.062,909.2,2026-03-18 18:26:31
SENSOR_956,80.6,0.6139,911.05,2026-03-18 18:26:31
SENSOR_437,25.6,0.2613,987.46,2026-03-18 18:26:31
SENSOR_395,80.39,4.7801,1007.74,2026-03-18 18:26:31
SENSOR_148,22.26,2.8158,1031.03,2026-03-18 18:26:31
SENSOR_930,66.46,2.6731,1098.71,2026-03-18 18:26:31
SENSOR_387,78.45,4.2206,960.96,2026-03-18 18:26:31
SENSOR_499,53.43,4.2647,1051.57,2026-03-18 18:26:31
SENSOR_939,78.94,2.1979,923.13,2026-03-18 18:26:31
SENSOR_686,98.35,1.2493,935.55,2026-03-18 18:26:31
SENSOR_296,62.06,4.7967,930.33,2026-03-18 18:26:31
SENSOR_206,80.73,0.7714,942.24,2026-03-18 18:26:31
SENSOR_994,73.78,1.789,1070.55,2026-03-18 18:26:31
SENSOR_673,55.14,0.8757,1082.39,2026-03-18 18:26:31
SENSOR_442,67.76,0.7054,1003.16,2026-03-18 18:26:31
SENSOR_436,20.36,2.5792,1076.79,2026-03-18 18:26:31
SENSOR_236,51.01,2.0671,1066.01,2026-03-18 18:26:31
SENSOR_887,36.58,2.908,952.24,2026-03-18 18:26:31
SENSOR_827,58.49,2.5474,934.86,2026-03-18 18:26:31
SENSOR_746,75.27,4.8622,1035.48,2026-03-18 18:26:31
SENSOR_413,82.31,4.7252,1039.76,2026-03-18 18:26:31
SENSOR_865,78.79,4.8838,925.64,2026-03-18 18:26:31
SENSOR_832,66.42,2.9276,1031.51,2026-03-18 18:26:31
SENSOR_942,99.25,3.5999,993.39,2026-03-18 18:26:31
SENSOR_156,63.62,4.0102,929.04,2026-03-18 18:26:31
SENSOR_856,33.26,2.3883,958.9,2026-03-18 18:26:31
SENSOR_540,27.82,2.0086,1037.43,2026-03-18 18:26:31
SENSOR_747,94.65,2.7978,1009.45,2026-03-18 18:26:31
SENSOR_560,87.99,2.5828,1012.66,2026-03-18 18:26:31
SENSOR_564,72.83,2.1097,962.54,2026-03-18 18:26:31
SENSOR_356,60.17,4.2913,970.74,2026-03-18 18:26:31
SENSOR_189,93.72,3.5446,1061.32,2026-03-18 18:26:31
SENSOR_496,37.7,1.6479,1036.77,2026-03-18 18:26:31
SENSOR_908,77.92,4.52,959.58,2026-03-18 18:26:31
SENSOR_612,98.88,1.2932,959.6,2026-03-18 18:26:31
SENSOR_863,60.45,2.1987,957.0,2026-03-18 18:26:31
SENSOR_786,38.87,2.7081,987.62,2026-03-18 18:26:31
SENSOR_393,87.69,0.6021,958.18,2026-03-18 18:26:31
SENSOR_339,69.69,2.0599,978.04,2026-03-18 18:26:31
SENSOR_359,54.31,1.3758,987.46,2026-03-18 18:26:31
SENSOR_725,27.25,1.0384,1045.2,2026-03-18 18:26:31
SENSOR_365,69.65,0.335,952.82,2026-03-18 18:26:31
SENSOR_580,97.16,2.8681,1023.99,2026-03-18 18:26:31
SENSOR_874,39.16,0.6663,944.82,2026-03-18 18:26:31
SENSOR_130,26.92,2.2036,1067.88,2026-03-18 18:26:31
