sensor_id,temperature,vibration,pressure,timestamp
SENSOR_564,74.48,1.5548,923.64,2026-03-18 18:36:32
SENSOR_899,44.51,1.4748,1000.24,2026-03-18 18:36:32
SENSOR_727,87.7,0.8374,953.78,2026-03-18 18:36:32
SENSOR_295,94.08,0.3654,993.25,2026-03-18 18:36:32
SENSOR_240,76.53,0.391,992.65,2026-03-18 18:36:32
SENSOR_522,70.8,4.7057,1099.17,2026-03-18 18:36:32
SENSOR_377,85.72,4.8825,1047.66,2026-03-18 18:36:32
SENSOR_460,31.15,1.5899,998.62,2026-03-18 18:36:32
SENSOR_877,58.75,2.48,983.65,2026-03-18 18:36:32
SENSOR_651,26.87,1.4262,1089.7,2026-03-18 18:36:32
SENSOR_348,47.21,2.3108,1082.07,2026-03-18 18:36:32
SENSOR_183,46.83,1.2715,1070.02,2026-03-18 18:36:32
SENSOR_123,99.2,3.3446,962.97,2026-03-18 18:36:32
SENSOR_767,22.33,0.2945,1028.85,2026-03-18 18:36:32
SENSOR_616,49.78,2.0801,1037.65,2026-03-18 18:36:32
SENSOR_290,99.64,1.0461,952.22,2026-03-18 18:36:32
SENSOR_270,67.81,0.8334,987.21,2026-03-18 18:36:32
SENSOR_655,64.23,2.9104,1096.84,2026-03-18 18:36:32
SENSOR_613,81.75,4.1413,1046.41,2026-03-18 18:36:32
SENSOR_318,68.07,3.5206,983.29,2026-03-18 18:36:32
SENSOR_578,59.12,0.9924,908.91,2026-03-18 18:36:32
SENSOR_783,48.23,2.6508,952.8,2026-03-18 18:36:32
SENSOR_127,21.67,3.2789,987.44,2026-03-18 18:36:32
SENSOR_529,94.93,4.5232,921.36,2026-03-18 18:36:32
SENSOR_912,73.95,4.8792,922.44,2026-03-18 18:36:32
SENSOR_830,57.07,0.4555,942.9,2026-03-18 18:36:32
SENSOR_343,94.07,2.875,1069.05,2026-03-18 18:36:32
SENSOR_215,53.4,4.3195,936.57,2026-03-18 18:36:32
SENSOR_943,35.35,4.8947,1035.96,2026-03-18 18:36:32
SENSOR_724,84.55,0.2942,934.31,2026-03-18 18:36:32
SENSOR_614,88.95,2.427,909.48,2026-03-18 18:36:32
SENSOR_644,52.39,1.1317,1091.26,2026-03-18 18:36:32
SENSOR_648,34.48,0.3945,984.61,2026-03-18 18:36:32
SENSOR_832,51.46,0.4023,1038.3,2026-03-18 18:36:32
SENSOR_969,31.72,0.881,980.75,2026-03-18 18:36:32
SENSOR_666,50.94,2.3731,1064.18,2026-03-18 18:36:32
SENSOR_769,68.27,3.5468,960.2,2026-03-18 18:36:32
SENSOR_798,78.03,2.6865,1045.55,2026-03-18 18:36:32
SENSOR_214,33.91,4.3142,1055.34,2026-03-18 18:36:32
SENSOR_531,84.09,4.8849,1013.28,2026-03-18 18:36:32
SENSOR_517,56.68,4.1404,915.01,2026-03-18 18:36:32
SENSOR_200,21.53,4.9928,1092.29,2026-03-18 18:36:32
SENSOR_323,78.65,3.3749,1077.37,2026-03-18 18:36:32
SENSOR_232,30.09,1.9948,966.76,2026-03-18 18:36:32
SENSOR_781,29.38,3.2785,923.21,2026-03-18 18:36:32
SENSOR_796,59.87,1.783,1058.43,2026-03-18 18:36:32
SENSOR_982,74.72,1.9337,1008.25,2026-03-18 18:36:32
SENSOR_500,78.99,0.1528,909.3,2026-03-18 18:36:32
SENSOR_347,55.23,1.0763,1028.38,2026-03-18 18:36:32
SENSOR_844,77.95,2.3836,927.03,2026-03-18 18:36:32
SENSOR_140,39.16,3.3734,928.57,2026-03-18 18:36:32
SENSOR_376,34.43,1.8447,1003.93,2026-03-18 18:36:32
SENSOR_998,28.57,1.5513,1025.86,2026-03-18 18:36:32
SENSOR_646,78.29,1.1174,949.01,2026-03-18 18:36:32
SENSOR_593,74.79,3.4413,1099.91,2026-03-18 18:36:32
SENSOR_248,84.61,4.6988,922.65,2026-03-18 18:36:32
SENSOR_791,62.94,4.3353,1048.6,2026-03-18 18:36:32
SENSOR_996,60.24,0.5651,1092.0,2026-03-18 18:36:32
SENSOR_169,84.33,0.7235,1041.48,2026-03-18 18:36:32
SENSOR_204,21.76,0.1678,1014.1,2026-03-18 18:36:32
SENSOR_650,66.76,0.2104,1019.96,2026-03-18 18:36:32
SENSOR_980,36.37,2.7663,1082.38,2026-03-18 18:36:32
SENSOR_885,93.71,1.5719,1089.01,2026-03-18 18:36:32
SENSOR_761,81.19,4.8189,1027.5,2026-03-18 18:36:32
SENSOR_653,34.21,3.0521,1048.07,2026-03-18 18:36:32
SENSOR_368,77.14,3.8084,1071.01,2026-03-18 18:36:32
SENSOR_145,80.32,0.1601,1063.86,2026-03-18 18:36:32
SENSOR_487,42.9,3.8385,963.65,2026-03-18 18:36:32
SENSOR_172,57.5,2.7228,1040.32,2026-03-18 18:36:32
SENSOR_161,37.29,3.7006,901.91,2026-03-18 18:36:32
SENSOR_905,89.67,4.1356,925.89,2026-03-18 18:36:32
SENSOR_936,22.36,1.7863,903.84,2026-03-18 18:36:32
SENSOR_900,47.21,0.5612,1009.72,2026-03-18 18:36:32
SENSOR_933,90.21,4.2561,1071.62,2026-03-18 18:36:32
SENSOR_453,75.34,0.9742,993.85,2026-03-18 18:36:32
