sensor_id,temperature,vibration,pressure,timestamp
SENSOR_895,84.61,2.4134,1047.69,2026-03-18 17:17:59
SENSOR_862,67.7,1.6082,962.91,2026-03-18 17:17:59
SENSOR_595,36.07,3.8277,1072.18,2026-03-18 17:17:59
SENSOR_512,62.53,2.4518,973.08,2026-03-18 17:17:59
SENSOR_325,70.84,0.7287,1067.2,2026-03-18 17:17:59
SENSOR_356,78.35,0.5923,939.36,2026-03-18 17:17:59
SENSOR_644,39.86,4.0993,955.93,2026-03-18 17:17:59
SENSOR_262,88.9,0.891,1053.17,2026-03-18 17:17:59
SENSOR_353,60.24,2.9719,956.28,2026-03-18 17:17:59
SENSOR_757,82.75,0.2599,1089.03,2026-03-18 17:17:59
SENSOR_966,53.64,4.1167,1060.35,2026-03-18 17:17:59
SENSOR_486,84.36,2.9222,1000.76,2026-03-18 17:17:59
SENSOR_818,96.07,0.8647,1045.87,2026-03-18 17:17:59
SENSOR_745,85.93,2.2482,903.66,2026-03-18 17:17:59
SENSOR_147,73.02,4.9799,1027.74,2026-03-18 17:17:59
SENSOR_474,92.35,3.1693,980.2,2026-03-18 17:17:59
SENSOR_395,51.87,0.1022,965.96,2026-03-18 17:17:59
SENSOR_441,53.75,4.0744,1065.08,2026-03-18 17:17:59
SENSOR_274,98.91,4.3319,1022.78,2026-03-18 17:17:59
SENSOR_742,35.12,4.5568,1061.92,2026-03-18 17:17:59
SENSOR_372,70.5,4.019,1083.57,2026-03-18 17:17:59
SENSOR_583,77.5,4.0231,911.02,2026-03-18 17:17:59
SENSOR_154,48.41,3.576,966.06,2026-03-18 17:17:59
SENSOR_738,50.64,1.9129,990.94,2026-03-18 17:17:59
SENSOR_103,63.25,0.7531,1029.34,2026-03-18 17:17:59
SENSOR_864,91.16,2.4148,1046.68,2026-03-18 17:17:59
SENSOR_613,54.57,0.1234,960.11,2026-03-18 17:17:59
SENSOR_503,81.57,1.6991,1004.88,2026-03-18 17:17:59
SENSOR_957,91.81,3.8039,1048.1,2026-03-18 17:17:59
SENSOR_727,54.67,3.3352,1098.38,2026-03-18 17:17:59
SENSOR_422,72.17,3.0271,998.84,2026-03-18 17:17:59
SENSOR_551,91.82,4.5726,948.87,2026-03-18 17:17:59
SENSOR_485,82.89,0.1121,914.99,2026-03-18 17:17:59
SENSOR_839,95.56,1.9843,1073.6,2026-03-18 17:17:59
SENSOR_914,66.46,0.7075,934.93,2026-03-18 17:17:59
SENSOR_201,60.42,3.1019,1003.15,2026-03-18 17:17:59
SENSOR_298,26.19,1.9606,1020.62,2026-03-18 17:17:59
SENSOR_973,69.22,0.4994,955.61,2026-03-18 17:17:59
SENSOR_941,50.05,0.8252,1003.79,2026-03-18 17:17:59
SENSOR_129,30.62,2.7325,927.39,2026-03-18 17:17:59
SENSOR_968,74.8,1.3996,944.02,2026-03-18 17:17:59
SENSOR_787,47.56,0.7163,1072.45,2026-03-18 17:17:59
SENSOR_669,33.81,1.7118,1075.61,2026-03-18 17:17:59
