sensor_id,temperature,vibration,pressure,timestamp
SENSOR_348,29.17,2.0651,1094.38,2026-03-18 18:51:34
SENSOR_384,40.29,3.1863,975.6,2026-03-18 18:51:34
SENSOR_598,32.81,1.5048,1069.99,2026-03-18 18:51:34
SENSOR_487,89.86,0.143,903.57,2026-03-18 18:51:34
SENSOR_546,84.15,2.7504,1093.68,2026-03-18 18:51:34
SENSOR_568,54.88,2.6595,1079.58,2026-03-18 18:51:34
SENSOR_542,68.07,4.433,1035.76,2026-03-18 18:51:34
SENSOR_467,47.98,1.4997,916.1,2026-03-18 18:51:34
SENSOR_960,75.43,3.4929,1082.64,2026-03-18 18:51:34
SENSOR_937,88.36,0.4403,901.42,2026-03-18 18:51:34
SENSOR_200,63.37,1.6308,1007.07,2026-03-18 18:51:34
SENSOR_762,31.78,4.4807,1029.14,2026-03-18 18:51:34
SENSOR_398,84.23,2.5228,1066.58,2026-03-18 18:51:34
SENSOR_343,54.21,1.8571,938.57,2026-03-18 18:51:34
SENSOR_984,30.12,4.2677,942.41,2026-03-18 18:51:34
SENSOR_836,82.83,0.6075,922.91,2026-03-18 18:51:34
SENSOR_251,77.57,1.3074,979.0,2026-03-18 18:51:34
SENSOR_600,49.5,0.2609,1044.97,2026-03-18 18:51:34
SENSOR_502,44.7,3.5946,1011.73,2026-03-18 18:51:34
SENSOR_374,24.05,2.8572,951.36,2026-03-18 18:51:34
SENSOR_972,64.75,2.7348,1045.27,2026-03-18 18:51:34
SENSOR_214,53.29,4.9106,948.65,2026-03-18 18:51:34
SENSOR_208,39.4,0.9427,918.18,2026-03-18 18:51:34
SENSOR_292,46.52,3.8462,1074.38,2026-03-18 18:51:34
SENSOR_675,49.25,2.422,942.27,2026-03-18 18:51:34
SENSOR_754,66.87,1.062,1051.47,2026-03-18 18:51:34
SENSOR_608,27.88,3.7434,904.82,2026-03-18 18:51:34
SENSOR_772,32.07,0.5145,943.44,2026-03-18 18:51:34
SENSOR_931,61.47,4.668,1041.12,2026-03-18 18:51:34
SENSOR_276,66.44,3.7149,905.63,2026-03-18 18:51:34
SENSOR_326,30.8,3.4388,986.75,2026-03-18 18:51:34
SENSOR_990,37.74,3.318,1016.05,2026-03-18 18:51:34
SENSOR_562,36.7,4.2686,1039.84,2026-03-18 18:51:34
SENSOR_480,27.19,0.9819,998.01,2026-03-18 18:51:34
SENSOR_648,57.36,4.2346,905.93,2026-03-18 18:51:34
SENSOR_459,34.03,1.4706,954.97,2026-03-18 18:51:34
SENSOR_456,41.67,3.9436,969.5,2026-03-18 18:51:34
SENSOR_975,75.83,2.5851,949.28,2026-03-18 18:51:34
SENSOR_978,31.75,2.425,999.19,2026-03-18 18:51:34
SENSOR_941,53.3,4.641,979.29,2026-03-18 18:51:34
SENSOR_514,21.55,4.958,1027.15,2026-03-18 18:51:34
SENSOR_434,56.1,3.6973,1089.5,2026-03-18 18:51:34
