sensor_id,temperature,vibration,pressure,timestamp
SENSOR_150,67.76,3.7455,1041.6,2026-03-18 18:06:28
SENSOR_884,50.78,4.0943,920.01,2026-03-18 18:06:28
SENSOR_179,22.89,1.9265,1038.14,2026-03-18 18:06:28
SENSOR_335,28.11,0.3418,1002.36,2026-03-18 18:06:28
SENSOR_836,62.69,2.4666,984.71,2026-03-18 18:06:28
SENSOR_712,90.68,2.1407,947.06,2026-03-18 18:06:28
SENSOR_196,46.01,1.2793,1076.37,2026-03-18 18:06:28
SENSOR_114,36.43,0.8333,984.03,2026-03-18 18:06:28
SENSOR_258,44.93,3.4865,965.91,2026-03-18 18:06:28
SENSOR_693,20.98,1.3574,1048.76,2026-03-18 18:06:28
SENSOR_486,42.34,4.1693,998.26,2026-03-18 18:06:28
SENSOR_754,42.61,0.9916,929.57,2026-03-18 18:06:28
SENSOR_732,68.51,2.1394,901.94,2026-03-18 18:06:28
SENSOR_690,82.07,4.7312,958.99,2026-03-18 18:06:28
SENSOR_607,21.35,3.2945,977.23,2026-03-18 18:06:28
SENSOR_237,42.0,3.9008,1092.08,2026-03-18 18:06:28
SENSOR_823,72.62,4.165,944.4,2026-03-18 18:06:28
SENSOR_431,47.82,3.53,956.01,2026-03-18 18:06:28
SENSOR_317,52.75,2.8438,996.52,2026-03-18 18:06:28
SENSOR_535,87.78,0.5102,1037.19,2026-03-18 18:06:28
SENSOR_384,66.84,4.9293,1078.02,2026-03-18 18:06:28
SENSOR_848,44.52,3.3284,968.64,2026-03-18 18:06:28
SENSOR_833,54.92,0.8935,906.96,2026-03-18 18:06:28
SENSOR_644,20.12,4.301,935.03,2026-03-18 18:06:28
SENSOR_535,31.02,4.628,918.95,2026-03-18 18:06:28
SENSOR_171,91.99,0.5354,938.33,2026-03-18 18:06:28
SENSOR_823,43.76,3.692,1005.02,2026-03-18 18:06:28
SENSOR_675,75.77,4.5806,915.92,2026-03-18 18:06:28
SENSOR_360,75.56,2.8445,1005.8,2026-03-18 18:06:28
SENSOR_223,37.07,4.6544,989.37,2026-03-18 18:06:28
SENSOR_894,98.78,3.4163,914.59,2026-03-18 18:06:28
SENSOR_689,80.74,3.2679,1070.12,2026-03-18 18:06:28
SENSOR_376,61.74,3.5138,1021.67,2026-03-18 18:06:28
SENSOR_998,96.96,1.9222,927.2,2026-03-18 18:06:28
SENSOR_526,58.67,4.5911,939.92,2026-03-18 18:06:28
SENSOR_956,50.97,1.2457,1047.1,2026-03-18 18:06:28
SENSOR_657,81.13,2.8018,956.56,2026-03-18 18:06:28
SENSOR_594,48.41,1.2826,982.98,2026-03-18 18:06:28
SENSOR_748,59.49,0.5307,1073.85,2026-03-18 18:06:28
SENSOR_731,45.45,0.5569,930.52,2026-03-18 18:06:28
SENSOR_305,20.18,3.0368,914.98,2026-03-18 18:06:28
SENSOR_737,85.25,0.5172,1095.76,2026-03-18 18:06:28
SENSOR_390,43.32,0.3019,997.5,2026-03-18 18:06:28
SENSOR_759,39.36,2.4408,1050.79,2026-03-18 18:06:28
SENSOR_619,35.9,4.9775,975.79,2026-03-18 18:06:28
SENSOR_872,45.92,3.775,1065.02,2026-03-18 18:06:28
SENSOR_973,64.46,0.5634,1043.11,2026-03-18 18:06:28
SENSOR_364,96.37,0.5578,1080.2,2026-03-18 18:06:28
SENSOR_212,88.94,1.5935,1014.81,2026-03-18 18:06:28
SENSOR_824,48.78,0.3236,967.59,2026-03-18 18:06:28
SENSOR_657,50.51,3.943,986.71,2026-03-18 18:06:28
SENSOR_270,63.27,1.6113,938.01,2026-03-18 18:06:28
SENSOR_568,46.28,2.4028,1058.84,2026-03-18 18:06:28
SENSOR_359,56.71,1.9453,1055.26,2026-03-18 18:06:28
SENSOR_395,61.79,0.8222,1099.98,2026-03-18 18:06:28
SENSOR_376,22.96,1.3819,971.04,2026-03-18 18:06:28
SENSOR_253,80.08,2.1844,987.53,2026-03-18 18:06:28
SENSOR_380,93.29,2.8837,911.53,2026-03-18 18:06:28
SENSOR_882,64.74,4.8894,954.21,2026-03-18 18:06:28
SENSOR_463,23.9,2.3409,1043.14,2026-03-18 18:06:28
SENSOR_771,90.52,3.1277,930.7,2026-03-18 18:06:28
SENSOR_752,70.41,2.3741,902.46,2026-03-18 18:06:28
SENSOR_498,52.24,0.2673,1042.61,2026-03-18 18:06:28
SENSOR_657,30.2,4.7364,910.11,2026-03-18 18:06:28
SENSOR_744,29.68,2.9306,945.76,2026-03-18 18:06:28
