sensor_id,temperature,vibration,pressure,timestamp
SENSOR_240,57.26,0.3155,998.33,2026-03-18 18:11:29
SENSOR_508,25.78,2.2156,1037.75,2026-03-18 18:11:29
SENSOR_420,94.02,0.606,909.33,2026-03-18 18:11:29
SENSOR_191,75.06,0.9291,1039.24,2026-03-18 18:11:29
SENSOR_310,48.55,1.4105,957.69,2026-03-18 18:11:29
SENSOR_381,86.38,3.4884,927.12,2026-03-18 18:11:29
SENSOR_893,56.06,2.7189,1001.63,2026-03-18 18:11:29
SENSOR_610,87.18,1.249,903.08,2026-03-18 18:11:29
SENSOR_213,30.86,2.9129,1024.12,2026-03-18 18:11:29
SENSOR_839,84.46,4.4001,1095.65,2026-03-18 18:11:29
SENSOR_933,43.07,2.1407,973.85,2026-03-18 18:11:29
SENSOR_999,84.61,3.758,1012.49,2026-03-18 18:11:29
SENSOR_279,60.54,3.0292,959.25,2026-03-18 18:11:29
SENSOR_434,54.41,4.2242,957.02,2026-03-18 18:11:29
SENSOR_855,59.42,2.2367,984.95,2026-03-18 18:11:29
SENSOR_426,69.15,4.855,1048.97,2026-03-18 18:11:29
SENSOR_853,77.58,1.1961,937.74,2026-03-18 18:11:29
SENSOR_690,29.65,0.9317,1036.4,2026-03-18 18:11:29
SENSOR_434,42.79,1.8259,1099.52,2026-03-18 18:11:29
SENSOR_504,29.15,4.8075,1000.98,2026-03-18 18:11:29
SENSOR_448,75.23,3.8657,1007.9,2026-03-18 18:11:29
SENSOR_497,87.45,3.9016,974.3,2026-03-18 18:11:29
SENSOR_550,58.88,4.9084,1039.86,2026-03-18 18:11:29
SENSOR_198,20.63,0.3118,903.15,2026-03-18 18:11:29
SENSOR_742,96.37,4.4482,908.03,2026-03-18 18:11:29
SENSOR_544,40.06,2.5985,1034.59,2026-03-18 18:11:29
SENSOR_558,86.32,2.6694,951.83,2026-03-18 18:11:29
SENSOR_720,84.88,3.2778,1001.84,2026-03-18 18:11:29
SENSOR_597,37.23,2.9179,1035.02,2026-03-18 18:11:29
SENSOR_486,98.08,3.1672,1046.78,2026-03-18 18:11:29
SENSOR_983,54.36,2.3867,935.58,2026-03-18 18:11:29
SENSOR_193,32.58,1.4586,932.14,2026-03-18 18:11:29
SENSOR_660,70.25,1.4626,906.86,2026-03-18 18:11:29
SENSOR_804,68.02,2.6753,1082.72,2026-03-18 18:11:29
SENSOR_606,70.25,4.697,1090.89,2026-03-18 18:11:29
SENSOR_260,97.02,4.9362,1034.11,2026-03-18 18:11:29
SENSOR_307,82.15,2.0155,1063.94,2026-03-18 18:11:29
SENSOR_319,64.44,4.6352,955.09,2026-03-18 18:11:29
SENSOR_932,85.76,0.6908,935.6,2026-03-18 18:11:29
SENSOR_490,60.29,0.5235,1020.33,2026-03-18 18:11:29
SENSOR_614,50.94,3.6907,1047.6,2026-03-18 18:11:29
SENSOR_538,96.07,0.1412,1031.27,2026-03-18 18:11:29
SENSOR_952,85.57,1.0786,972.76,2026-03-18 18:11:29
SENSOR_835,23.66,1.9455,1089.48,2026-03-18 18:11:29
SENSOR_830,74.24,4.5704,945.42,2026-03-18 18:11:29
SENSOR_670,37.55,4.2825,992.99,2026-03-18 18:11:29
SENSOR_771,21.42,0.8674,989.5,2026-03-18 18:11:29
SENSOR_168,65.73,1.801,1018.21,2026-03-18 18:11:29
SENSOR_118,24.99,4.9911,958.26,2026-03-18 18:11:29
SENSOR_141,78.22,2.9122,911.72,2026-03-18 18:11:29
SENSOR_475,64.03,4.1448,931.78,2026-03-18 18:11:29
SENSOR_270,74.62,3.7181,952.7,2026-03-18 18:11:29
SENSOR_964,71.99,3.1307,1069.65,2026-03-18 18:11:29
SENSOR_918,92.3,2.6856,1099.59,2026-03-18 18:11:29
