sensor_id,temperature,vibration,pressure,timestamp
SENSOR_984,74.36,0.3155,905.65,2026-03-18 17:51:26
SENSOR_865,86.18,4.8207,990.05,2026-03-18 17:51:26
SENSOR_654,52.1,2.2944,1080.08,2026-03-18 17:51:26
SENSOR_659,29.79,4.1825,920.67,2026-03-18 17:51:26
SENSOR_875,43.28,0.3412,981.42,2026-03-18 17:51:26
SENSOR_723,88.15,1.7348,924.57,2026-03-18 17:51:26
SENSOR_945,62.31,0.1715,942.16,2026-03-18 17:51:26
SENSOR_964,86.61,3.0619,1038.31,2026-03-18 17:51:26
SENSOR_464,79.18,2.4123,1005.4,2026-03-18 17:51:26
SENSOR_562,31.01,4.387,957.86,2026-03-18 17:51:26
SENSOR_330,61.87,2.1622,955.43,2026-03-18 17:51:26
SENSOR_926,72.72,0.5058,1076.72,2026-03-18 17:51:26
SENSOR_803,76.2,3.9402,1000.81,2026-03-18 17:51:26
SENSOR_310,82.81,0.6642,1088.69,2026-03-18 17:51:26
SENSOR_376,78.12,3.1589,1046.1,2026-03-18 17:51:26
SENSOR_792,23.55,1.1885,954.83,2026-03-18 17:51:26
SENSOR_636,32.24,3.1186,901.18,2026-03-18 17:51:26
SENSOR_400,51.77,4.7522,941.78,2026-03-18 17:51:26
SENSOR_426,81.37,3.4745,1025.34,2026-03-18 17:51:26
SENSOR_584,32.95,0.3172,911.76,2026-03-18 17:51:26
SENSOR_454,86.71,3.8103,934.45,2026-03-18 17:51:26
SENSOR_725,33.61,2.6114,919.78,2026-03-18 17:51:26
SENSOR_222,94.06,2.3995,968.04,2026-03-18 17:51:26
SENSOR_958,70.28,0.9708,1077.44,2026-03-18 17:51:26
SENSOR_898,93.44,2.6563,1024.47,2026-03-18 17:51:26
SENSOR_911,97.27,3.258,1007.28,2026-03-18 17:51:26
SENSOR_491,44.09,1.6349,1098.41,2026-03-18 17:51:26
SENSOR_793,24.09,4.5116,1025.39,2026-03-18 17:51:26
SENSOR_387,80.97,3.6854,1004.62,2026-03-18 17:51:26
SENSOR_285,21.49,1.999,995.37,2026-03-18 17:51:26
SENSOR_222,48.15,3.1071,1079.66,2026-03-18 17:51:26
SENSOR_532,62.33,0.8872,1019.49,2026-03-18 17:51:26
SENSOR_965,89.15,3.3122,1020.11,2026-03-18 17:51:26
SENSOR_374,81.9,2.0135,914.2,2026-03-18 17:51:26
SENSOR_256,90.16,4.3201,1073.84,2026-03-18 17:51:26
SENSOR_272,83.74,3.0749,1085.48,2026-03-18 17:51:26
SENSOR_835,69.6,1.3862,940.76,2026-03-18 17:51:26
SENSOR_222,88.98,2.1219,993.82,2026-03-18 17:51:26
SENSOR_998,87.21,0.5081,918.8,2026-03-18 17:51:26
SENSOR_947,21.14,2.0393,1089.8,2026-03-18 17:51:26
SENSOR_365,99.77,1.3623,912.65,2026-03-18 17:51:26
SENSOR_922,22.96,2.8829,999.54,2026-03-18 17:51:26
SENSOR_881,49.26,3.1122,1043.51,2026-03-18 17:51:26
SENSOR_607,50.33,2.5515,962.74,2026-03-18 17:51:26
SENSOR_875,53.11,2.7633,957.24,2026-03-18 17:51:26
SENSOR_520,97.08,4.3003,1041.67,2026-03-18 17:51:26
SENSOR_232,60.52,3.2858,1075.72,2026-03-18 17:51:26
SENSOR_469,84.22,0.7927,986.91,2026-03-18 17:51:26
SENSOR_789,24.1,3.3883,1087.86,2026-03-18 17:51:26
SENSOR_560,33.99,3.5138,907.55,2026-03-18 17:51:26
SENSOR_744,45.62,0.5916,935.63,2026-03-18 17:51:26
SENSOR_432,96.29,0.389,905.96,2026-03-18 17:51:26
SENSOR_901,49.89,0.56,930.42,2026-03-18 17:51:26
SENSOR_375,88.76,2.1554,938.08,2026-03-18 17:51:26
SENSOR_154,33.35,2.8748,1007.33,2026-03-18 17:51:26
SENSOR_614,81.16,2.5763,1070.83,2026-03-18 17:51:26
SENSOR_304,28.8,0.6999,1034.88,2026-03-18 17:51:26
SENSOR_494,41.56,4.3837,1065.37,2026-03-18 17:51:26
SENSOR_252,74.63,0.314,913.86,2026-03-18 17:51:26
SENSOR_748,85.5,1.3066,1014.97,2026-03-18 17:51:26
SENSOR_896,95.28,2.719,991.4,2026-03-18 17:51:26
SENSOR_597,75.8,1.0907,904.61,2026-03-18 17:51:26
SENSOR_551,68.53,1.4595,901.11,2026-03-18 17:51:26
SENSOR_361,44.44,2.6751,973.59,2026-03-18 17:51:26
SENSOR_300,69.4,2.2146,993.14,2026-03-18 17:51:26
SENSOR_753,86.29,3.7669,1047.01,2026-03-18 17:51:26
SENSOR_691,81.29,1.7455,959.85,2026-03-18 17:51:26
SENSOR_622,95.71,2.3165,967.46,2026-03-18 17:51:26
SENSOR_380,21.78,0.3355,1022.44,2026-03-18 17:51:26
SENSOR_509,92.62,0.7331,960.06,2026-03-18 17:51:26
SENSOR_269,88.77,2.136,943.83,2026-03-18 17:51:26
SENSOR_712,28.32,4.3505,1075.33,2026-03-18 17:51:26
SENSOR_936,42.76,1.4752,953.41,2026-03-18 17:51:26
SENSOR_490,93.17,0.2531,1030.33,2026-03-18 17:51:26
SENSOR_452,77.39,2.0663,914.22,2026-03-18 17:51:26
SENSOR_749,39.58,0.3218,1046.64,2026-03-18 17:51:26
SENSOR_998,34.5,1.3256,1066.44,2026-03-18 17:51:26
SENSOR_849,41.34,1.5311,1063.14,2026-03-18 17:51:26
SENSOR_714,32.78,0.4458,1025.5,2026-03-18 17:51:26
SENSOR_201,42.17,0.5865,1013.33,2026-03-18 17:51:26
SENSOR_177,29.77,2.8839,987.37,2026-03-18 17:51:26
