sensor_id,temperature,vibration,pressure,timestamp
SENSOR_455,86.61,0.5203,1080.31,2026-03-18 18:21:30
SENSOR_386,45.65,2.5216,1041.23,2026-03-18 18:21:30
SENSOR_542,85.21,2.6474,904.56,2026-03-18 18:21:30
SENSOR_406,75.09,3.198,902.08,2026-03-18 18:21:30
SENSOR_268,96.17,0.9864,992.58,2026-03-18 18:21:30
SENSOR_707,57.49,1.3339,1055.0,2026-03-18 18:21:30
SENSOR_618,74.68,2.7051,964.64,2026-03-18 18:21:30
SENSOR_306,77.24,0.6229,1014.61,2026-03-18 18:21:30
SENSOR_962,46.74,4.7398,985.26,2026-03-18 18:21:30
SENSOR_355,71.71,2.1651,995.45,2026-03-18 18:21:30
SENSOR_603,58.92,3.7137,964.42,2026-03-18 18:21:30
SENSOR_292,87.26,2.7479,1031.28,2026-03-18 18:21:30
SENSOR_116,47.62,2.0427,1002.97,2026-03-18 18:21:30
SENSOR_435,65.27,4.1998,1093.93,2026-03-18 18:21:30
SENSOR_860,53.83,3.6529,901.21,2026-03-18 18:21:30
SENSOR_480,60.72,2.5924,1043.44,2026-03-18 18:21:30
SENSOR_137,66.28,1.8305,934.29,2026-03-18 18:21:30
SENSOR_761,95.77,0.342,968.33,2026-03-18 18:21:30
SENSOR_990,81.46,1.1442,1055.12,2026-03-18 18:21:30
SENSOR_176,83.67,2.3601,990.5,2026-03-18 18:21:30
SENSOR_460,84.91,1.1062,1098.2,2026-03-18 18:21:30
SENSOR_985,21.05,1.7913,958.39,2026-03-18 18:21:30
SENSOR_911,41.41,1.6062,959.47,2026-03-18 18:21:30
SENSOR_788,99.06,4.4375,1091.52,2026-03-18 18:21:30
SENSOR_142,82.95,4.1047,945.72,2026-03-18 18:21:30
SENSOR_331,51.49,1.7672,1069.25,2026-03-18 18:21:30
SENSOR_901,21.1,1.463,1085.15,2026-03-18 18:21:30
SENSOR_760,94.68,0.7496,974.72,2026-03-18 18:21:30
SENSOR_710,98.06,2.4781,937.79,2026-03-18 18:21:30
SENSOR_572,72.68,0.546,968.71,2026-03-18 18:21:30
SENSOR_609,74.12,4.252,974.45,2026-03-18 18:21:30
SENSOR_355,24.28,0.9091,962.49,2026-03-18 18:21:30
SENSOR_534,95.95,2.2349,1045.67,2026-03-18 18:21:30
SENSOR_620,44.91,1.2733,999.96,2026-03-18 18:21:30
SENSOR_231,91.7,4.5586,902.16,2026-03-18 18:21:30
SENSOR_752,45.67,4.2158,1083.6,2026-03-18 18:21:30
SENSOR_573,45.92,3.6898,926.93,2026-03-18 18:21:30
SENSOR_652,24.45,4.0127,980.88,2026-03-18 18:21:30
SENSOR_435,45.15,2.0678,931.13,2026-03-18 18:21:30
SENSOR_892,71.16,3.5879,933.35,2026-03-18 18:21:30
SENSOR_193,40.39,1.5151,1038.93,2026-03-18 18:21:30
SENSOR_887,90.6,2.0763,1034.61,2026-03-18 18:21:30
SENSOR_773,94.99,2.1688,1046.03,2026-03-18 18:21:30
SENSOR_962,79.12,1.8794,1012.06,2026-03-18 18:21:30
SENSOR_285,75.91,4.0589,1056.92,2026-03-18 18:21:30
SENSOR_955,23.32,1.2218,987.61,2026-03-18 18:21:30
SENSOR_165,58.41,2.0309,958.94,2026-03-18 18:21:30
SENSOR_608,86.16,2.7521,1074.58,2026-03-18 18:21:30
SENSOR_376,26.14,1.6904,905.44,2026-03-18 18:21:30
SENSOR_586,71.58,1.552,1034.3,2026-03-18 18:21:30
SENSOR_540,88.95,2.7931,1018.02,2026-03-18 18:21:30
SENSOR_790,92.82,0.5491,1073.24,2026-03-18 18:21:30
SENSOR_147,66.83,4.4466,1030.03,2026-03-18 18:21:30
SENSOR_425,21.06,1.2319,1004.24,2026-03-18 18:21:30
SENSOR_210,62.26,4.7681,1018.89,2026-03-18 18:21:30
SENSOR_822,60.07,3.1518,930.45,2026-03-18 18:21:30
SENSOR_590,46.63,1.1534,955.68,2026-03-18 18:21:30
SENSOR_903,48.79,0.1546,973.5,2026-03-18 18:21:30
SENSOR_688,28.66,3.5806,966.92,2026-03-18 18:21:30
SENSOR_811,49.88,1.6551,914.32,2026-03-18 18:21:30
SENSOR_896,22.23,3.0727,1041.4,2026-03-18 18:21:30
SENSOR_199,34.01,4.5035,1050.3,2026-03-18 18:21:30
SENSOR_364,30.1,1.5526,962.65,2026-03-18 18:21:30
SENSOR_298,85.38,3.2384,1068.55,2026-03-18 18:21:30
SENSOR_514,73.12,4.4386,974.31,2026-03-18 18:21:30
SENSOR_266,84.33,2.5619,1069.19,2026-03-18 18:21:30
SENSOR_379,93.18,1.3372,918.82,2026-03-18 18:21:30
SENSOR_614,33.1,2.4828,1053.85,2026-03-18 18:21:30
SENSOR_458,33.48,1.8164,1013.75,2026-03-18 18:21:30
SENSOR_730,59.99,2.9837,1073.78,2026-03-18 18:21:30
SENSOR_612,53.98,0.1881,919.61,2026-03-18 18:21:30
SENSOR_148,20.7,4.2665,968.98,2026-03-18 18:21:30
SENSOR_709,71.49,4.9153,979.87,2026-03-18 18:21:30
SENSOR_283,42.31,1.5087,995.54,2026-03-18 18:21:30
SENSOR_848,37.25,4.8245,981.32,2026-03-18 18:21:30
SENSOR_763,90.35,0.4,947.87,2026-03-18 18:21:30
SENSOR_513,35.28,0.6312,998.77,2026-03-18 18:21:30
SENSOR_751,45.98,2.8502,1056.61,2026-03-18 18:21:30
SENSOR_454,98.88,3.4582,921.1,2026-03-18 18:21:30
SENSOR_903,29.76,1.846,988.75,2026-03-18 18:21:30
SENSOR_817,93.57,3.9956,1017.75,2026-03-18 18:21:30
SENSOR_200,49.06,0.4808,1017.44,2026-03-18 18:21:30
SENSOR_274,96.33,2.0311,959.97,2026-03-18 18:21:30
SENSOR_982,91.95,0.1289,969.3,2026-03-18 18:21:30
SENSOR_205,25.91,1.2521,940.55,2026-03-18 18:21:30
SENSOR_304,47.47,4.1537,1016.58,2026-03-18 18:21:30
SENSOR_792,66.16,0.9803,1058.94,2026-03-18 18:21:30
SENSOR_866,46.14,0.7017,1012.52,2026-03-18 18:21:30
SENSOR_979,87.32,0.4694,1039.56,2026-03-18 18:21:30
SENSOR_839,91.55,0.1321,961.2,2026-03-18 18:21:30
SENSOR_799,31.78,4.837,948.43,2026-03-18 18:21:30
SENSOR_224,27.63,3.3447,1021.26,2026-03-18 18:21:30
SENSOR_888,50.55,3.2068,1014.66,2026-03-18 18:21:30
SENSOR_581,43.32,4.2329,1065.97,2026-03-18 18:21:30
SENSOR_239,21.63,1.3022,1081.48,2026-03-18 18:21:30
SENSOR_867,89.17,2.8978,975.77,2026-03-18 18:21:30
SENSOR_419,34.2,1.5066,1006.85,2026-03-18 18:21:30
SENSOR_764,94.12,4.856,971.2,2026-03-18 18:21:30
SENSOR_123,38.76,3.7339,945.0,2026-03-18 18:21:30
SENSOR_517,88.33,1.7209,1009.32,2026-03-18 18:21:30
SENSOR_516,86.23,1.8112,1027.93,2026-03-18 18:21:30
SENSOR_973,92.77,3.5588,1039.55,2026-03-18 18:21:30
SENSOR_106,68.04,0.843,1058.25,2026-03-18 18:21:30
SENSOR_220,95.35,0.7282,947.82,2026-03-18 18:21:30
SENSOR_605,74.57,2.7701,903.23,2026-03-18 18:21:30
SENSOR_228,66.5,0.3341,935.14,2026-03-18 18:21:30
SENSOR_632,69.44,4.845,1020.21,2026-03-18 18:21:30
SENSOR_176,37.01,2.3886,936.68,2026-03-18 18:21:30
SENSOR_116,49.72,2.342,1038.92,2026-03-18 18:21:30
SENSOR_465,26.73,1.45,914.47,2026-03-18 18:21:30
SENSOR_518,89.09,3.5944,1072.24,2026-03-18 18:21:30
SENSOR_287,89.01,1.8024,1061.29,2026-03-18 18:21:30
SENSOR_142,69.2,3.1321,942.88,2026-03-18 18:21:30
SENSOR_872,77.97,0.7439,1061.42,2026-03-18 18:21:30
SENSOR_334,55.33,2.1677,1026.05,2026-03-18 18:21:30
SENSOR_889,21.97,3.4794,984.55,2026-03-18 18:21:30
