sensor_id,temperature,vibration,pressure,timestamp
SENSOR_309,67.28,2.7281,1092.65,2026-03-18 18:41:33
SENSOR_930,86.76,2.6547,909.11,2026-03-18 18:41:33
SENSOR_137,75.53,4.6477,937.8,2026-03-18 18:41:33
SENSOR_209,22.9,2.1818,994.03,2026-03-18 18:41:33
SENSOR_666,28.59,1.8225,1039.6,2026-03-18 18:41:33
SENSOR_435,21.94,0.6676,954.91,2026-03-18 18:41:33
SENSOR_127,77.15,0.2001,986.15,2026-03-18 18:41:33
SENSOR_128,30.98,4.0234,954.82,2026-03-18 18:41:33
SENSOR_497,71.59,4.5925,937.16,2026-03-18 18:41:33
SENSOR_228,27.59,0.3041,1080.56,2026-03-18 18:41:33
SENSOR_401,34.09,1.5717,979.37,2026-03-18 18:41:33
SENSOR_194,97.64,1.0546,1068.2,2026-03-18 18:41:33
SENSOR_838,95.45,0.5225,1093.68,2026-03-18 18:41:33
SENSOR_530,28.25,2.3049,1061.23,2026-03-18 18:41:33
SENSOR_550,49.34,0.8778,919.75,2026-03-18 18:41:33
SENSOR_738,37.72,0.1133,1003.95,2026-03-18 18:41:33
SENSOR_662,86.39,1.08,938.45,2026-03-18 18:41:33
SENSOR_446,37.17,3.798,1071.32,2026-03-18 18:41:33
SENSOR_132,73.92,3.5694,900.11,2026-03-18 18:41:33
SENSOR_590,26.65,0.8648,948.61,2026-03-18 18:41:33
SENSOR_533,32.38,0.9067,1042.88,2026-03-18 18:41:33
SENSOR_734,52.78,3.523,1028.16,2026-03-18 18:41:33
SENSOR_133,74.61,1.4158,1018.17,2026-03-18 18:41:33
SENSOR_706,40.94,2.4967,966.44,2026-03-18 18:41:33
SENSOR_814,59.6,4.2487,1088.2,2026-03-18 18:41:33
SENSOR_542,23.2,2.0105,958.07,2026-03-18 18:41:33
SENSOR_935,52.62,2.3426,1031.27,2026-03-18 18:41:33
SENSOR_802,35.87,2.164,917.69,2026-03-18 18:41:33
SENSOR_262,73.71,2.5215,967.57,2026-03-18 18:41:33
SENSOR_481,47.03,0.4193,1072.64,2026-03-18 18:41:33
SENSOR_502,75.9,3.208,1092.92,2026-03-18 18:41:33
SENSOR_811,39.51,3.8317,1044.12,2026-03-18 18:41:33
SENSOR_329,54.4,0.294,1054.89,2026-03-18 18:41:33
SENSOR_753,58.52,3.3802,920.59,2026-03-18 18:41:33
SENSOR_283,42.65,1.1195,927.24,2026-03-18 18:41:33
SENSOR_667,21.06,2.712,1083.22,2026-03-18 18:41:33
SENSOR_260,98.95,1.2368,1036.15,2026-03-18 18:41:33
SENSOR_828,98.84,4.5815,1018.85,2026-03-18 18:41:33
SENSOR_501,69.5,4.6929,1068.29,2026-03-18 18:41:33
SENSOR_787,82.17,1.2179,1068.18,2026-03-18 18:41:33
SENSOR_589,32.97,3.8605,1013.93,2026-03-18 18:41:33
